"KOD","fullTheta"
"Z33093",2.03821031041272
"Z33094",1.78262694010389e-07
"Z33095",0.800002892072171
"Z33096",3.17461981599088
"Z33097",-0.399998052155062
"Z33098",-0.783234518942972
"Z33099",0.399818876918247
"Z33100",1.19643418704533
"Z33101",1.40573399890015
"Z33102",0.556937073473669
"Z33103",2.993022421853
"Z33104",1.38000515122524
"Z33105",1.19915460926116
"Z33106",-0.000140503979607628
"Z33107",1.00001011430327
"Z33108",0.998026945201192
"Z33109",2.63975244069957
"Z33110",-6.19841981660478e-05
"Z33111",0.199999994490206
"Z33112",-1.1995167937075
"Z33113",0.80002259381456
"Z33114",0.99912491883305
"Z33115",2.17589100841751
"Z33116",1.39940471427481
"Z33117",0.00277312716043519
"Z33118",5.66828940323525e-05
"Z33119",-0.526241104700245
"Z33120",2.78062071827465
"Z33121",1.19764760132506
"Z33122",1.59647548107099
"Z33123",1.64213357764616
"Z33124",0.399999998914239
"Z33125",1.57590426575003
"Z33126",3.17461981599088
"Z33127",0.599996925772811
"Z33128",-0.486388514719878
"Z33129",-0.399762151056169
"Z33130",-0.199999980311347
"Z33131",1.90456589553257
"Z34001",0.599999567251019
"Z34002",0.999980495266475
"Z34003",0.199999996320577
"Z34004",2.59973413012581
"Z34005",1.43254210785627
"Z34006",1.00576113691912
"Z34007",1.00002912090705
"Z34008",1.00001907941362
"Z34009",1.84497955304562
"Z34010",1.00000658952088
"Z34011",-0.40571028045904
"Z34012",1.00016160232048
"Z34013",1.32135461384379
"Z34014",1.01009286855492
"Z34015",3.17461981599088
"Z34016",0.799972902479234
"Z34017",0.60000013151601
"Z34018",-1.07013427498958
"Z34019",1.88317591167302
"Z34020",1.36664737337153
"Z34021",1.82687335939377
"Z34022",-0.200000011988587
"Z34023",1.67906063116091
"Z34024",1.40458673327574
"Z34025",3.0569972202898
"Z34026",-1.22119018247533
"Z34027",1.79507558457301
"Z34028",3.17461981599088
"Z34029",-1.55881820394785
"Z34030",1.20091782435714
"Z34031",1.31558591426023
"Z34032",2.07951126936559
"Z34033",1.19556910937005
"Z34034",1.00045093682489
"Z34035",0.400000001203353
"Z34036",1.59530776082856
"Z34037",1.09091719441093
"Z34038",1.29320304039562
"Z34039",-0.798712429330821
"Z34040",0.80000371717762
"Z34041",3.17461981599088
"Z34042",0.200000000868205
"Z34043",0.199999254342412
"Z34044",0.600000162852422
"Z34045",1.00000332891117
"Z34046",2.29009190203995
"Z34047",1.0069302060099
"Z34048",2.3034292949203
"Z34049",0.800000002465706
"Z34050",1.59115298141307
"Z34051",1.008051267322
"Z34052",0.399956371863286
"Z34053",1.16912594160796
"Z34054",0.400000153921839
"Z34055",1.63122157225481
"Z34056",1.21665418458544
"Z34057",1.62683402860692
"Z34059",1.19796345087838
"Z34060",1.77898815531694
"Z34062",1.90709743898925
"Z34063",0.79995721794717
"Z34064",1.50629277403203
"Z34065",-0.811395579995203
"Z34066",-0.803315263104562
"Z34067",0.40010786257119
"Z34068",1.28378087231779
"Z34069",0.799999896393851
"Z34071",1.78110423556654
"Z34072",1.58337126504754
"Z34073",0.799999606036332
"Z34074",1.34231665201949
"Z34075",1.87171362863356
"Z34076",1.31567722313246e-08
"Z34077",1.33826407546668
"Z34078",2.12148683717606
"Z34079",-1.00350360122626
"Z34080",1.00056129652307
"Z34081",2.34219994101939
"Z34082",-0.0184364193365762
"Z34083",1.00001594462138
"Z34084",-0.199435253055044
"Z34085",0.800211407076527
"Z34086",2.59689942168007
"Z34087",0.99996554915969
"Z34088",0.00437909382926894
"Z34089",0.799958289080572
"Z34090",0.79999963765393
"Z34091",3.17461981599088
"Z34092",1.38589889039482
"Z34093",2.19271288029213
"Z34094",0.999324811659304
"Z34095",2.57865662053051
"Z34096",0.399999997602023
"Z34097",-0.199999993187184
"Z34098",2.04818255491522
"Z34099",0.200000013055891
"Z34100",0.599990919328835
"Z34101",0.998927507809869
"Z34102",1.00284557408405
"Z34103",0.400000001277817
"Z34105",0.600018672722633
"Z34106",1.86684698395566
"Z34107",3.17461981599088
"Z34108",0.0227812469318933
"Z34109",0.199992515651618
"Z34110",1.20035043580835
"Z34111",0.599999569900066
"Z35001",1.99435541490508
"Z35002",-0.9206074431277
"Z35003",3.17461981599088
"Z35004",-2.18700513406161
"Z35005",0.800009158310958
"Z35006",2.15500383799153
"Z35007",1.73891962911887
"Z35008",1.00347442783742
"Z35009",0.600000515774839
"Z35010",0.200187424621883
"Z35011",1.62425661957287
"Z35012",0.599947358794778
"Z35013",1.65621240995887
"Z35014",0.800002720863489
"Z35015",1.39531485700476
"Z35016",0.200000051395383
"Z35017",2.40651465833146
"Z35018",1.97291015549551
"Z35019",0.60000000120683
"Z35020",0.998805727741571
"Z35021",3.17461981599088
"Z35022",0.800244005641229
"Z35023",2.83296763911951
"Z35024",-1.74627172316717
"Z35025",3.17461981599088
"Z35026",2.05198712786898
"Z35027",-1.57319608458251
"Z35028",-0.490097095677761
"Z35029",0.199999997838865
"Z35030",1.82740821797288
"Z35031",-0.199999606098411
"Z35032",3.0569972202898
"Z35034",2.95999253822899
"Z35035",3.17461981599088
"Z35036",-0.411218567098184
"Z35037",1.59320835662891
"Z35038",2.01993836439175
"Z35039",1.41471764892749
"Z35040",1.39463671004038
"Z35041",1.77611556150613
"Z35042",0.200001267510198
"Z35043",1.2546285335885
"Z35044",0.800586331436875
"Z35045",-1.39615431429968
"Z35046",3.17461981599088
"Z35047",-0.240711414716838
"Z35048",1.65541199602295
"Z35049",2.48052733714146
"Z35050",0.19999999973837
"Z35051",1.00153518437385
"Z35052",0.599999987385811
"Z35053",0.617506265476208
"Z35054",-0.410464852790714
"Z35055",0.778835746202851
"Z35056",-0.599946803673641
"Z35057",2.35682121985248
"Z35058",3.17461981599088
"Z35059",1.30715310463471
"Z35060",2.94344719925242
"Z35061",-1.44214223869622
"Z35062",1.41090410537962
"Z35063",1.40951627877509
"Z35064",1.62757866977727
"Z35065",-0.389706027162276
"Z35066",0.400004641950649
"Z35067",1.37682440832519
"Z35068",0.799983757296113
"Z35069",0.580089903263831
"Z35070",-0.949802747772507
"Z35071",3.17461981599088
"Z35072",1.00305033341287
"Z35073",0.200012297975333
"Z35074",1.00155499590739
"Z35075",0.799999966163981
"Z35076",2.24417816861041
"Z35077",1.344240951455
"Z35078",-1.47353446884939
"Z35079",1.19325368099033
"Z35080",0.399999987908066
"Z35081",1.32816690023547
"Z35082",2.89244728780787
"Z35083",0.995657431423959
"Z35084",-0.617519334464911
"Z35085",0.248867505934639
"Z35086",1.9510048730209
"Z35087",1.98674709812891
"Z35088",1.39217576888391
"Z35089",1.24135685126786
"Z35090",1.0005624203733
"Z35091",1.41720572766318
"Z35092",1.22171753854909
"Z35093",0.999757132978515
"Z35094",-0.388596488023935
"Z35095",1.60363411954149
"Z35096",1.20002060281375
"Z35097",1.89073853965758
"Z35098",1.20003584522885
"Z35099",0.199999999828614
"Z35100",0.400000000920729
"Z35101",0.597113539924736
"Z35102",3.17461981599088
"Z35103",1.00013928069027
"Z35104",1.48645357672689
"Z35105",1.81431843667983
"Z35106",1.41215817948556
"Z35107",3.08096382899272
"Z35108",0.800002470786586
"Z35109",1.33740228487245
"Z35110",1.61784373311633
"Z35111",1.3283227109566
"Z35112",1.00110622237631
"Z35113",3.17461981599088
"Z35114",2.71521928607245
"Z35115",1.40527104708132
"Z35116",1.19936518779249
"Z35117",0.399496416517522
"Z35118",3.17461981599088
"Z35119",3.17461981599088
"Z35120",3.17461981599088
"Z35121",1.20007721172695
"Z35122",-0.000359266810808299
"Z35123",1.00130048979088
"Z35124",1.64366031048573
"Z35125",0.800411979738599
"Z35126",-1.61086620128581
"Z35127",1.19996745194953
"Z35128",0.199999995469003
"Z35129",0.809088622996152
"Z35130",-0.200000002073329
"Z35131",-0.461379227751238
"Z35132",-0.40000155320135
"Z35133",0.399999999986164
"Z35134",1.00013546739383
"Z35135",3.17461981599088
"Z35136",1.20222455848283
"Z36001",1.00516680449976
"Z36002",0.799983493843247
"Z36003",1.46957148982974
"Z36004",1.82552491002328
"Z36005",1.02167669934385
"Z36006",2.11338561420308
"Z36007",1.60721538864293
"Z36008",1.20016769573361
"Z36009",1.53726585582276
"Z36010",0.60000024443954
"Z36011",1.27310011321945
"Z36012",-1.41033560201686
"Z36013",1.76118565494837
"Z36014",2.13282540000039
"Z36015",0.593879337150675
"Z36016",2.46123399202188
"Z36017",0.400000000756767
"Z36018",1.00380007320348
"Z36019",1.5671552326479
"Z36020",-0.222519600122614
"Z36021",0.399999999887085
"Z36022",2.38697571010494
"Z36023",0.799459445243549
"Z36024",2.22566879404721
"Z36025",1.20373604756109
"Z36026",-0.886953958918631
"Z36027",1.00002802605502
"Z36028",1.19023364804683
"Z36029",1.60965597440895
"Z36030",3.17461981599088
"Z36031",-0.00911472401404255
"Z36032",1.82922098123307
"Z36033",1.00007834493483
"Z36034",1.00021926801735
"Z36035",1.43281314628718
"Z36036",2.55206196369379
"Z36037",2.35424862728101
"Z36038",0.599999998846991
"Z36039",-1.22304179088676
"Z36040",3.17461981599088
"Z36041",1.73444236521455
"Z36042",2.6644895117813
"Z36043",0.399999999176331
"Z36044",2.40556265612121
"Z36045",0.800576931400562
"Z36046",1.56874030906478
"Z36048",3.17461981599088
"Z36049",0.19990731149544
"Z36050",1.00155751913169
"Z36051",1.19640134683373e-10
"Z36052",2.27900011337902
"Z36053",0.799925487626377
"Z36054",1.38016091699393
"Z36055",2.32072513485183
"Z36056",0.80102002510578
"Z36057",-0.1999998862377
"Z36058",-0.804700013982641
"Z36059",-1.85725096634686
"Z36060",2.50157018111984
"Z36061",2.91626204034984
"Z36062",0.738458161020223
"Z36063",0.601047560892725
"Z36064",1.3230193675841
"Z36066",-0.199998341750455
"Z36067",2.0848053636401
"Z36068",1.88099047178767
"Z36069",0.000605472861019539
"Z36070",2.41770818428709
"Z36071",1.8733722571351
"Z36072",1.25246875437499
"Z36073",1.83005381546952
"Z36074",0.79351116986165
"Z36075",0.199999979895209
"Z36076",2.07156451942296
"Z36078",1.39994231543294
"Z36079",-0.792056693017753
"Z36080",1.40844855941399
"Z36081",-0.602636249278551
"Z36082",2.04419549462667
"Z36083",-0.599947886060977
"Z36084",1.70713336543208
"Z36085",0.599999863352625
"Z36086",0.600000004556605
"Z36087",1.19990503013168
"Z36088",2.44039524143809
"Z36089",1.59579335549451
"Z36090",3.17461981599088
"Z36091",3.17461981599088
"Z36092",3.17461981599088
"Z36093",0.399999544828314
"Z36095",0.815922952665023
"Z36096",0.815054931719043
"Z36097",1.19946638396995
"Z36098",0.999983482353815
"Z36099",2.4680732828853
"Z36100",3.17461981599088
"Z36101",1.20182381666332
"Z36102",1.12446807491306
"Z36103",-0.204578349965566
"Z36104",1.42240241310159
"Z36105",1.49315647764552
"Z36106",0.79999924331784
"Z36107",-0.801841989030164
"Z36108",-0.400000199257344
"Z36109",-1.24606971940535
"Z36110",2.09480276987113
"Z36111",3.17461981599088
"Z36112",0.800003747175807
"Z36113",-0.200000000282652
"Z36114",0.00722048712818312
"Z36115",1.00000065944911
"Z36116",0.200000002184275
"Z36117",0.19972773136414
"Z36118",-0.199999329831411
"Z36119",2.63403056674889
