"code","days","months","gender","fullTheta","SE","weeks"
"Z21020",654,21,"chłopiec",-3.01090079399914,0.314497131204673,94
"Z21021",654,21,"dziewczynka",-0.801338407944488,0.0169550982770717,94
"Z21022",652,21,"chłopiec",-1.40929684242135,0.0913900133037999,94
"Z21023",658,21,"chłopiec",-0.399779030817295,0.00664419254209037,94
"Z21024",652,21,"chłopiec",-1.3130944051085,0.103750966045096,94
"Z21025",669,22,"dziewczynka",-1.65155899037841,0.123049931294831,96
"Z21026",666,21,"chłopiec",-3.55903451884046,0.407056043847399,96
"Z21027",641,21,"dziewczynka",-0.399684243506068,0.0079405161130541,92
"Z21028",663,21,"dziewczynka",-1.48109708930758,0.10946809674076,95
"Z21029",640,21,"dziewczynka",-1.73014725734742,0.133712707214235,92
"Z21030",655,21,"chłopiec",-1.71754916800745e-07,0.00018534040086766,94
"Z21031",651,21,"dziewczynka",0.199999968198477,7.97515923670952e-05,93
"Z21032",647,21,"dziewczynka",-0.218665499781872,0.0581781666458431,93
"Z21033",639,21,"chłopiec",-0.786573136851184,0.0500706241157996,92
"Z21034",669,22,"dziewczynka",-0.252679390549729,0.0880951753575927,96
"Z21035",646,21,"dziewczynka",-1.28247608722529,0.10107233026885,93
"Z21036",658,21,"chłopiec",-1.22368028888739,0.0724877204239548,94
"Z21037",648,21,"chłopiec",-1.01174061594067,0.0486018977931045,93
"Z21038",645,21,"chłopiec",-0.401029728932138,0.0143138221838233,93
"Z21039",644,21,"chłopiec",-0.399780644400271,0.00661991620381335,92
"Z21040",643,21,"chłopiec",-1.23401966973153,0.0799863569886169,92
"Z21041",649,21,"chłopiec",-1.18428550789356,0.0663854089644547,93
"Z21042",646,21,"chłopiec",-1.87165262223818,0.14939916588322,93
"Z21043",649,21,"chłopiec",-1.23312659135181,0.0793729224631864,93
"Z21044",650,21,"dziewczynka",-1.0265909162205,0.0683623371974874,93
"Z21045",645,21,"dziewczynka",0.600007086538891,0.00119048628989875,93
"Z21046",652,21,"chłopiec",0.400993566069033,0.0140615091747981,94
"Z21047",669,22,"chłopiec",-0.600007739829647,0.00249956532512011,96
"Z21048",667,21,"chłopiec",-1.71629349903052,0.132043808595678,96
"Z21049",654,21,"chłopiec",-0.200000073303236,0.000122277504539344,94
"Z21050",647,21,"dziewczynka",0.000110225782463995,0.00469393297458017,93
"Z21051",660,21,"dziewczynka",8.0223409707414e-06,0.00126665063792493,95
"Z21052",668,21,"chłopiec",0.36549562109395,0.0755666832507408,96
"Z21053",659,21,"chłopiec",-1.7264759984383,0.133280844397376,95
"Z21054",655,21,"dziewczynka",-1.66393421062732,0.124824600599329,94
"Z21056",661,21,"dziewczynka",8.35719500048402e-11,9.41562081488162e-06,95
"Z21057",639,21,"chłopiec",-2.37388674114454,0.216038779938549,92
"Z21058",648,21,"chłopiec",-1.50470617680208,0.113219780494732,93
"Z21059",663,21,"dziewczynka",-0.380435052423786,0.0594155059240587,95
"Z21060",649,21,"dziewczynka",-1.09439032487682,0.10026681101633,93
"Z21061",647,21,"chłopiec",-0.800219186836515,0.0108844461603875,93
"Z21062",646,21,"dziewczynka",-0.618775107189416,0.0583311432921133,93
"Z21063",652,21,"dziewczynka",-0.400012284205462,0.00156902164122903,94
"Z21064",655,21,"dziewczynka",0.99992655363175,0.00383964175294957,94
"Z21065",653,21,"dziewczynka",-1.10250091945959,0.100493400640681,94
"Z21066",651,21,"dziewczynka",-0.798018592532072,0.0201780606453596,93
"Z21067",656,21,"chłopiec",-1.91943173057703,0.15534662548512,94
"Z21068",650,21,"dziewczynka",-0.400447089936454,0.00944554067307227,93
"Z21069",659,21,"chłopiec",-2.65073314942944,0.257175838538562,95
"Z21070",654,21,"dziewczynka",-2.39067837514334,0.218449730609831,94
"Z21071",650,21,"dziewczynka",-0.00315692515045423,0.0249282741818458,93
"Z21072",650,21,"chłopiec",0.19997413209924,0.00227440343907733,93
"Z21073",649,21,"dziewczynka",-1.68116077444118,0.12731805438665,93
"Z21074",652,21,"dziewczynka",-1.78016094107188,0.139117657883279,94
"Z21075",641,21,"dziewczynka",0.212046664532049,0.0475837238986412,92
"Z21076",662,21,"chłopiec",-2.32233757344883,0.208709210818094,95
"Z21077",647,21,"dziewczynka",3.67203021636258e-07,0.000270999116412411,93
"Z21078",658,21,"chłopiec",-0.066611405812226,0.0942613482725776,94
"Z21079",668,21,"dziewczynka",-1.56097692102605,0.116087150116581,96
"Z21080",658,21,"dziewczynka",0.381410783653542,0.0580713725075977,94
"Z21081",661,21,"chłopiec",-0.200000097555229,0.000140466151527548,95
"Z21082",651,21,"dziewczynka",0.603824748876429,0.027391989181428,93
"Z21083",643,21,"chłopiec",-0.200000099833103,0.000142061095910559,92
"Z21084",651,21,"chłopiec",-2.02537438725853,0.168730427613302,93
"Z21085",661,21,"dziewczynka",-1.45449655471612,0.102915314656693,95
"Z21086",644,21,"dziewczynka",-0.405994032888393,0.0341009993659559,92
"Z21087",658,21,"chłopiec",-1.07061421958398,0.0958383552625317,94
"Z21088",668,21,"dziewczynka",0.199997752451666,0.000670451053768121,96
"Z21089",643,21,"chłopiec",-0.329068606858446,0.0956818483082354,92
"Z21090",639,21,"dziewczynka",-1.37344326381515,0.0936042021434262,92
"Z21091",660,21,"chłopiec",-0.399998861357099,0.000527009210530451,95
"Z21092",657,21,"dziewczynka",0.200000919848414,0.000428915885877288,94
"Z21093",643,21,"dziewczynka",-0.886729029836646,0.0991334991347582,92
"Z21094",651,21,"dziewczynka",-2.10380083723644,0.178877681556356,93
"Z21095",664,21,"chłopiec",-1.5984174100348,0.117335068831303,95
"Z21096",644,21,"dziewczynka",0.199999999794744,6.55785996242226e-06,92
"Z21097",667,21,"chłopiec",-1.08701303888886,0.0995070201132828,96
"Z21098",665,21,"chłopiec",-0.206982965009921,0.0367128206715027,95
"Z21099",659,21,"chłopiec",0.600000013150205,5.1544624344181e-05,95
"Z21100",644,21,"dziewczynka",-3.20988543071809e-05,0.00253352334222097,92
"Z21101",655,21,"chłopiec",-1.04923481490223,0.0863832206754116,94
"Z21102",664,21,"chłopiec",-3.8360743383323,0.45495802686759,95
"Z21103",660,21,"dziewczynka",-2.40398278786492,0.220368061528868,95
"Z21104",653,21,"dziewczynka",1.00099784762193,0.0140917754013016,94
"Z21105",663,21,"chłopiec",-1.11335183496606,0.0998134197893406,95
"Z21106",663,21,"chłopiec",-1.24263920105599,0.0854887029717899,95
"Z21107",660,21,"chłopiec",-2.06743340305665,0.174131566588946,95
"Z21108",664,21,"chłopiec",-1.37135659577723,0.0940465996023711,95
"Z21109",667,21,"chłopiec",0.599999916930621,0.000128911353227532,96
"Z21110",646,21,"chłopiec",-0.600152411400115,0.00557256776116152,93
"Z21111",651,21,"dziewczynka",-0.608861017604115,0.0411545337186395,93
"Z21112",659,21,"chłopiec",-0.400591198836614,0.0108577326146329,95
"Z21113",666,21,"chłopiec",-2.2929725619741,0.204582885249564,96
"Z21114",646,21,"chłopiec",-1.63504591481491,0.120835599963144,93
"Z21115",648,21,"dziewczynka",2.75165258375886,0.27422034769761,93
"Z21116",662,21,"dziewczynka",-2.1677846736282,0.187394567627317,95
"Z22001",672,22,"dziewczynka",-1.34344483115366,0.100238584664166,96
"Z22002",670,22,"chłopiec",-0.984633541293222,0.0543131421541388,96
"Z22003",669,22,"chłopiec",0.200001061138328,0.000460680518369649,96
"Z22004",673,22,"chłopiec",-1.2642921224014,0.0958602665893035,97
"Z22005",671,22,"chłopiec",-1.16252139097593,0.0818882519600841,96
"Z22006",689,22,"dziewczynka",-1.00202064324441,0.0312073693334886,99
"Z22007",669,22,"dziewczynka",-1.12542295999712,0.0977263837134801,96
"Z22008",676,22,"dziewczynka",-1.14821602468997,0.0897698299479899,97
"Z22009",680,22,"chłopiec",-0.19999999721451,5.46683671099468e-05,98
"Z22010",679,22,"dziewczynka",-1.20910627079072,0.0622349493397347,97
"Z22011",684,22,"dziewczynka",-1.04583897932522,0.0842994208465796,98
"Z22012",699,22,"chłopiec",-1.36182821455155,0.0962069175540688,100
"Z22013",672,22,"dziewczynka",-1.9116554571216,0.154368832018474,96
"Z22014",689,22,"chłopiec",1.38402940660155,0.0544785217136136,99
"Z22015",680,22,"chłopiec",-1.09964452447001,0.100485586105271,98
"Z22016",674,22,"chłopiec",-0.401765264877108,0.0187065991175151,97
"Z22017",688,22,"chłopiec",0.200000000045492,3.96460246846249e-06,99
"Z22018",672,22,"dziewczynka",-0.600361637412097,0.00851168105467841,96
"Z22019",692,22,"dziewczynka",-1.27028160149346,0.0979060908023385,99
"Z22020",687,22,"chłopiec",-1.02590753239205,0.0676342130697083,99
"Z22021",679,22,"chłopiec",-0.665194647584908,0.0937475979291136,97
"Z22022",673,22,"dziewczynka",0.200000088932101,0.00013336572661004,97
"Z22023",697,22,"dziewczynka",-0.863480691888274,0.0931026355850517,100
"Z22024",685,22,"dziewczynka",-0.600030196306184,0.0029239408589207,98
"Z22025",684,22,"chłopiec",0.600004364589156,0.000934290565068397,98
"Z22026",675,22,"dziewczynka",0.199999997301069,2.32365724660447e-05,97
"Z22027",699,23,"chłopiec",0.200000046009785,9.59268677454919e-05,100
"Z22028",688,22,"chłopiec",-1.56778966682248,0.116208634100556,99
"Z22029",673,22,"dziewczynka",-5.75991568704397e-07,0.000339408330591366,97
"Z22030",685,22,"dziewczynka",0.0730867521327358,0.0963103166292961,98
"Z22031",689,22,"chłopiec",-0.200000206168755,0.000203317783612627,99
"Z22032",676,22,"dziewczynka",-1.50523890769743,0.113281956910824,97
"Z22033",690,22,"dziewczynka",-1.50075053084283,0.112728462993722,99
"Z22034",699,22,"chłopiec",-1.03271722447757,0.0743196693088377,100
"Z22035",683,22,"chłopiec",-0.399997583010578,0.000713349733385517,98
"Z22036",694,22,"dziewczynka",-0.400247816330091,0.0070357734099638,100
"Z22037",677,22,"dziewczynka",-0.81679256206036,0.0554808594716608,97
"Z22038",673,22,"chłopiec",-1.91488432893493,0.154774617135151,97
"Z22039",676,22,"chłopiec",-1.91929912553969,0.155329938054191,97
"Z22040",699,23,"chłopiec",-0.589796420376265,0.0440069423466296,100
"Z22041",692,22,"chłopiec",-1.57362028858774,0.116332524449841,99
"Z22042",685,22,"chłopiec",-2.89992186402899e-06,0.000761561533819542,98
"Z22043",685,22,"dziewczynka",-1.27196906061749,0.0984225770683634,98
"Z22044",673,22,"chłopiec",-1.44318816515821,0.0996091905036149,97
"Z22045",685,22,"dziewczynka",0.400000000118812,5.67559784991476e-06,98
"Z22046",699,22,"dziewczynka",-0.988119894854558,0.048827208466673,100
"Z22047",677,22,"dziewczynka",-1.9630426826097,0.160843132431,97
"Z22048",671,22,"dziewczynka",1.70377151937954e-05,0.00184587452339863,96
"Z22049",695,22,"chłopiec",0.800000523834011,0.000327298336324165,100
"Z22050",694,22,"chłopiec",-0.810773858232505,0.0451802986984865,100
"Z22051",670,22,"chłopiec",-0.987515264903861,0.0498259634034482,96
"Z22052",675,22,"dziewczynka",3.17461981606346,0.404385808729334,97
"Z22053",680,22,"dziewczynka",1.19553951459881,0.0295463125706715,98
"Z22054",689,22,"chłopiec",-2.21973208974799e-09,2.12697695856652e-05,99
"Z22055",692,22,"chłopiec",-0.599779800872191,0.00666367694929262,99
"Z22056",680,22,"dziewczynka",-1.18858022713112,0.0635029305103313,98
"Z22057",685,22,"chłopiec",0.396261015542193,0.0270890547414572,98
"Z22058",687,22,"chłopiec",-0.599735158168766,0.00729672259656291,99
"Z22059",670,22,"dziewczynka",0.802874255807718,0.0238031471768042,96
"Z22060",699,22,"chłopiec",-2.01629955346821e-05,0.00200803201206732,100
"Z22061",690,22,"chłopiec",-0.994242902840604,0.0376283549465297,99
"Z22062",753,24,"chłopiec",-0.79737521005094,0.0230055915357733,108
"Z22063",672,22,"dziewczynka",4.11857482323632e-08,9.07612695847731e-05,96
"Z22064",691,22,"chłopiec",1.20001226911934,0.00618798382044881,99
"Z22065",689,22,"chłopiec",-0.200017209529388,0.00185515793453384,99
"Z22066",682,22,"chłopiec",1.59217839294333e-09,1.8169296874765e-05,98
"Z22067",679,22,"dziewczynka",0.999973235695319,0.00234776097081965,97
"Z22068",696,22,"chłopiec",3.17461981606346,0.404385808729334,100
"Z22069",687,22,"chłopiec",-1.42351536371172,0.0940957507385871,99
"Z22070",679,22,"chłopiec",-1.37862794918605,0.0925918300446119,97
"Z22071",686,22,"dziewczynka",-1.29876044990205,0.103375860634826,98
"Z22072",686,22,"chłopiec",0.400009548796861,0.0013819074472179,98
"Z22073",676,22,"chłopiec",-0.203672835338063,0.0268528834242819,97
"Z22074",671,22,"chłopiec",0.399867450653216,0.00514706712872586,96
"Z22075",696,22,"dziewczynka",-0.60875416714118,0.0409170852083463,100
"Z22076",676,22,"chłopiec",0.800002640061087,0.000726964986529783,97
"Z22077",684,22,"dziewczynka",-0.0202249052890526,0.0602987086417227,98
"Z22078",694,22,"chłopiec",-3.98506979785902e-06,0.000892747491481023,100
"Z22079",697,22,"chłopiec",-2.60075866725485,0.249540802670148,100
"Z22080",688,22,"dziewczynka",-0.257943255805756,0.0907261278123208,99
"Z22081",690,22,"dziewczynka",-1.15647690850326,0.0854989660356112,99
"Z22082",691,22,"chłopiec",-0.600114208356478,0.00485966945722043,99
"Z22083",693,22,"dziewczynka",-0.43792043698894,0.0783972440700151,99
"Z22084",670,22,"dziewczynka",-0.20001914898915,0.00195689352594742,96
"Z22085",674,22,"dziewczynka",-0.660960127046132,0.0920647023617392,97
"Z22086",692,22,"dziewczynka",3.17461981606346,0.404385808729334,99
"Z22087",682,22,"dziewczynka",-0.729867197061124,0.0954365440843712,98
"Z22088",691,22,"dziewczynka",-0.135352841226365,0.0935423787233547,99
"Z22090",672,22,"dziewczynka",-1.72133462532362,0.132663670687561,96
"Z22091",684,22,"chłopiec",-1.00168490171178,0.0308202745773892,98
"Z22092",678,22,"chłopiec",0.00245980491832073,0.0220433741389098,97
"Z22093",673,22,"dziewczynka",-1.07156461659121,0.0961293362467107,97
"Z22094",675,22,"dziewczynka",0.399999998996951,1.42051134032274e-05,97
"Z22095",692,22,"dziewczynka",0.200000001221822,1.56429034022887e-05,99
"Z22097",696,22,"chłopiec",-1.58128415562835,0.116545392889408,100
"Z22098",679,22,"chłopiec",-2.12026819956697,0.181050192928844,97
"Z22099",690,22,"dziewczynka",1.00016472712812,0.00573973879351375,99
"Z22100",679,22,"dziewczynka",-0.592453423593013,0.0381100473444529,97
"Z22101",690,22,"chłopiec",-0.580845767690837,0.0588554649780728,99
"Z22102",688,22,"chłopiec",0.00186676730312272,0.0192319692299189,99
"Z22103",670,22,"chłopiec",-1.85108812836225,0.146926130353784,96
"Z22104",676,22,"dziewczynka",-1.44195754371872,0.0992438752852799,97
"Z22105",686,22,"dziewczynka",8.07339903825645e-05,0.00401749674543046,98
"Z22106",670,22,"dziewczynka",-0.199999902492097,0.000140432828927914,96
"Z22107",698,22,"dziewczynka",-0.606273323661835,0.0348614974075857,100
"Z22108",693,22,"dziewczynka",-0.819134805356588,0.0588407063341898,99
"Z22109",695,22,"dziewczynka",-1.35956582425601,0.0967326531702573,100
"Z22110",699,22,"chłopiec",-0.199999924675483,0.000123888567445639,100
"Z22111",673,22,"chłopiec",0.800000689393401,0.000373735312840509,97
"Z22112",690,22,"chłopiec",-0.200038459250441,0.00277315191337302,99
"Z22113",690,22,"dziewczynka",0.800000164041325,0.000199244240042176,99
"Z22114",689,22,"chłopiec",-0.399994887017939,0.00101727887005272,99
"Z22115",694,22,"chłopiec",-1.4507391442761,0.101834630747,100
"Z22118",673,22,"dziewczynka",-0.599941065282131,0.00363956019390054,97
"Z23001",703,23,"dziewczynka",-0.20000416817191,0.000913029122961478,101
"Z23002",729,23,"chłopiec",-0.599904339806413,0.00447850162739759,105
"Z23003",701,23,"dziewczynka",-0.400161458830117,0.00568032462628165,101
"Z23004",700,23,"chłopiec",-2.00317629843956,0.165911153010376,100
"Z23005",704,23,"chłopiec",0.600023760034306,0.0021797803407948,101
"Z23006",724,23,"dziewczynka",1.10888108420509,0.0996049107632586,104
"Z23007",704,23,"chłopiec",-1.19071580064746,0.0622591802113843,101
"Z23008",711,23,"dziewczynka",-2.75391688520512,0.273205977694177,102
"Z23009",704,23,"chłopiec",0.399967041705308,0.00256721107222745,101
"Z23010",701,23,"dziewczynka",-1.28575930482486,0.101707591070387,101
"Z23011",704,23,"dziewczynka",-0.399990141801335,0.00140639337414776,101
"Z23012",715,23,"dziewczynka",0.800000277030129,0.000244426623507275,103
"Z23013",712,23,"chłopiec",-0.199940957528349,0.00343584177187644,102
"Z23014",702,23,"chłopiec",-0.427423175348962,0.0687939280407121,101
"Z23015",710,23,"chłopiec",0.598877962079456,0.0149381596931042,102
"Z23016",716,23,"dziewczynka",-1.73289268121797,0.134031098501561,103
"Z23017",711,23,"dziewczynka",-1.15249786605109,0.0876518348264085,102
"Z23018",720,23,"dziewczynka",0.199999999791401,6.60637658604353e-06,103
"Z23019",719,23,"chłopiec",0.60000017514216,0.000187164156969327,103
"Z23020",703,23,"dziewczynka",-0.821651730305252,0.0621514705513851,101
"Z23021",705,23,"dziewczynka",-0.647972970116763,0.0854002389067667,101
"Z23022",721,23,"dziewczynka",-0.111944758713088,0.0992840507800028,103
"Z23023",712,23,"chłopiec",-1.43473867055831,0.0971231079022179,102
"Z23024",724,23,"chłopiec",-0.00945517066654949,0.0424456579755376,104
"Z23025",723,23,"chłopiec",0.0010576613197645,0.0145056408505654,104
"Z23026",725,23,"dziewczynka",1.00288258996641,0.0238371587177093,104
"Z23027",730,24,"chłopiec",0.200000540118932,0.000328669279750878,105
"Z23028",723,23,"dziewczynka",-0.84791903861313,0.0853740451890349,104
"Z23029",709,23,"chłopiec",-0.399365363608763,0.0112483160450829,102
"Z23030",702,23,"chłopiec",-2.68327984664057,0.262194354498648,101
"Z23031",728,23,"dziewczynka",-1.52753377130572,0.115125602142067,104
"Z23032",700,23,"dziewczynka",-0.612938118438108,0.0491958906462383,100
"Z23033",716,23,"dziewczynka",-0.600223523693463,0.00671281793730485,103
"Z23034",719,23,"dziewczynka",0.199999888414133,0.000149389305521791,103
"Z23035",713,23,"dziewczynka",-0.75264374368725,0.0850235928806362,102
"Z23036",709,23,"chłopiec",-0.158455227469997,0.0811356048934817,102
"Z23037",708,23,"chłopiec",0.189753450242043,0.0440944233395686,102
"Z23038",712,23,"chłopiec",-2.36548422167382,0.214836637784565,102
"Z23039",729,23,"chłopiec",0.0743848647497756,0.0966636686977728,105
"Z23040",707,23,"chłopiec",-1.32855351395078,0.10261100323434,101
"Z23041",709,23,"dziewczynka",6.16150746700722e-09,3.51478766353444e-05,102
"Z23042",716,23,"chłopiec",-1.00332426717765,0.0331358728998372,103
"Z23043",706,23,"dziewczynka",-4.62570755539688e-06,0.00096183164743397,101
"Z23044",714,23,"chłopiec",-1.88793692179384,0.151404577113195,102
"Z23045",704,23,"chłopiec",-0.030124491869365,0.0715360983244513,101
"Z23046",717,23,"chłopiec",-1.30948065407937,0.103793327393176,103
"Z23047",701,23,"chłopiec",-1.92761265073384,0.156376775245296,101
"Z23048",717,23,"dziewczynka",-0.598301215429137,0.0183554914418917,103
"Z23049",702,23,"chłopiec",0.120000118016622,0.0979795656212116,101
"Z23050",708,23,"chłopiec",-0.400256835470073,0.00716249781794785,102
"Z23051",710,23,"chłopiec",0.599999388704688,0.000349655932628183,102
"Z23052",726,23,"chłopiec",-1.51776796865602e-05,0.00174221283906408,104
"Z23053",719,23,"chłopiec",0.400262845539587,0.00724568976286234,103
"Z23054",710,23,"dziewczynka",0.600015885708575,0.00178238306171677,102
"Z23055",710,23,"chłopiec",-1.11954936743879,0.0989189149067241,102
"Z23056",709,23,"dziewczynka",0.399374018542822,0.011171590694745,102
"Z23057",730,24,"dziewczynka",-0.400000608522054,0.000447468058449194,105
"Z23058",714,23,"dziewczynka",7.11512446261307e-07,0.000377229385965658,102
"Z23059",715,23,"chłopiec",-0.600626559978584,0.0111832312004837,103
"Z23060",714,23,"chłopiec",-0.542259609669446,0.0906318166733288,102
"Z23061",721,23,"chłopiec",-5.27932018634816e-05,0.00324897726229225,103
"Z23062",713,23,"dziewczynka",-1.94258848906043,0.158264324502419,102
"Z23063",710,23,"chłopiec",0.00284145179433864,0.0236688933110145,102
"Z23064",714,23,"chłopiec",-2.28890993702335,0.204014824540863,102
"Z23065",724,23,"chłopiec",-0.198938345540711,0.0145328518084662,104
"Z23066",718,23,"chłopiec",-0.199357292715188,0.0113193809168876,103
"Z23067",713,23,"dziewczynka",0.999981430726389,0.00198504732993904,102
"Z23068",708,23,"chłopiec",-0.200000228636639,0.000214059454066157,102
"Z23069",719,23,"chłopiec",-1.20144003401273,0.0596093372100567,103
"Z23070",720,23,"dziewczynka",0.40000114552652,0.000478648088699259,103
"Z23071",714,23,"dziewczynka",-3.55903451884046,0.407056043847399,102
"Z23072",715,23,"dziewczynka",0.162665111630652,0.0779299928417674,103
"Z23073",723,23,"dziewczynka",0.399999997691603,2.14986368716179e-05,104
"Z23074",720,23,"chłopiec",-0.199999973357309,7.79998972565521e-05,103
"Z23075",707,23,"chłopiec",-1.2097637621229,0.0626011387857597,101
"Z23076",706,23,"dziewczynka",0.800000354727629,0.000272732340709574,101
"Z23077",723,23,"dziewczynka",-0.399997992309148,0.000657165289295394,104
"Z23078",724,23,"dziewczynka",-1.83302279369095,0.144828307208736,104
"Z23079",720,23,"chłopiec",1.38914123925495,0.0458079890094522,103
"Z23080",708,23,"chłopiec",1.15674094934942e-10,9.49132891928157e-06,102
"Z23081",710,23,"chłopiec",0.600379300428996,0.00870150659264547,102
"Z23083",715,23,"chłopiec",2.25955692475507e-06,0.000672239754656098,103
"Z23084",700,23,"dziewczynka",0.199859271300494,0.00530338904232019,100
"Z23085",708,23,"dziewczynka",0.200873145771183,0.0131858549475948,102
"Z23086",707,23,"dziewczynka",-0.862858979430989,0.0928561936981179,101
"Z23087",708,23,"dziewczynka",-0.600024492552409,0.00279035587293451,102
"Z23088",700,23,"dziewczynka",-0.613173650338491,0.0496103999369698,100
"Z23089",731,24,"chłopiec",-3.04254753854729,0.319698213771355,105
"Z23090",704,23,"dziewczynka",-0.996472180712306,0.033480029522039,101
"Z23091",718,23,"chłopiec",5.01354717747828e-10,1.15236542805999e-05,103
"Z23092",700,23,"dziewczynka",-0.399926021351268,0.00384592128557845,100
"Z23093",712,23,"dziewczynka",-0.199997990561629,0.000633951387865858,102
"Z23094",701,23,"dziewczynka",-0.400914916414826,0.0134961579486294,101
"Z23095",730,24,"chłopiec",0.999643156291723,0.00844118062619214,105
"Z23096",710,23,"chłopiec",-0.484447433840409,0.0987831859552694,102
"Z23097",708,23,"chłopiec",-1.44850860997256,0.101182677704995,102
"Z23098",730,24,"dziewczynka",-0.61041892918085,0.0444436732210911,105
"Z23099",729,23,"dziewczynka",-0.199996263570233,0.000864452289396442,105
"Z23100",730,24,"dziewczynka",0.399999999743593,7.46341458201634e-06,105
"Z23101",725,23,"dziewczynka",0.80429914020922,0.0290059551746267,104
"Z23102",728,23,"chłopiec",-1.17795439028425,0.0710584295914455,104
"Z23103",730,24,"chłopiec",-0.600030899949991,0.0029409776439465,105
"Z23104",726,23,"chłopiec",-0.0106349321479886,0.0448763261397967,104
"Z23105",724,23,"chłopiec",-0.181944235933927,0.0573161600005251,104
"Z23106",729,23,"dziewczynka",-1.68536423277292,0.127916268748396,105
"Z23107",706,23,"chłopiec",-0.802435489655516,0.0222087470434992,101
"Z23108",701,23,"dziewczynka",-1.60063833476461,0.117475979986105,101
"Z23109",700,23,"chłopiec",-1.64449592868854,0.122072625246786,100
"Z23110",708,23,"dziewczynka",-0.199999925857072,0.000122949143281535,102
"Z23111",720,23,"chłopiec",0.400003964089224,0.000890394368312984,103
"Z23112",728,23,"dziewczynka",1.42306932586759,0.0640436102111172,104
"Z23113",705,23,"chłopiec",-1.7184312933282,0.132308493959238,101
"Z23114",703,23,"chłopiec",-0.980225631318835,0.0603994315697892,101
"Z23115",722,23,"dziewczynka",1.80697721926309,0.086511520334004,104
"Z23116",700,23,"dziewczynka",-1.01388016674892,0.0520639732633451,100
"Z23117",711,23,"chłopiec",0.600000014118803,5.33736387787707e-05,102
"Z23119",702,23,"dziewczynka",3.17461981606346,0.404385808729334,101
"Z23120",706,23,"chłopiec",-2.05284222837575,0.172247640356539,101
"Z23121",726,23,"dziewczynka",-1.54403967093907,0.11575499817401,104
"Z23122",722,23,"dziewczynka",0.885907495204348,0.0990020268257795,104
"Z23123",724,23,"chłopiec",-0.191684514379617,0.0399243011582681,104
"Z23124",709,23,"dziewczynka",-2.78956181761673,0.27882235409993,102
"Z24001",733,24,"chłopiec",-0.400004073103641,0.000911029437898961,105
"Z24002",732,24,"dziewczynka",-0.800392628681942,0.0116212736689562,105
"Z24003",734,24,"chłopiec",0.79999999184996,0.000149701313735532,105
"Z24004",733,24,"dziewczynka",0.199940364123031,0.00345305936178312,105
"Z24005",733,24,"dziewczynka",1.00689751213083,0.0364955800346502,105
"Z24006",741,24,"chłopiec",-0.612985500039303,0.0492796474582643,106
"Z24007",751,24,"dziewczynka",0.600000641301317,0.000358134614147834,108
"Z24008",732,24,"dziewczynka",-1.19901065885603,0.0595616210814387,105
"Z24009",732,24,"chłopiec",0.601424045752838,0.0168161007447925,105
"Z24010",732,24,"dziewczynka",-1.00139997305842,0.0305372371485743,105
"Z24011",731,24,"chłopiec",-2.07577866965002,0.175214247973286,105
"Z24012",758,24,"dziewczynka",-0.199998910922088,0.00046672709995807,109
"Z24013",753,24,"chłopiec",-0.399963020876303,0.0027195892146972,108
"Z24014",745,24,"chłopiec",2.07212256891589e-09,2.05784148011114e-05,107
"Z24015",736,24,"chłopiec",-0.399999570397507,0.000425117846296224,106
"Z24016",733,24,"dziewczynka",0.600003489245245,0.00083536637047228,105
"Z24017",737,24,"dziewczynka",-0.975284756272434,0.0663045487281198,106
"Z24018",750,24,"chłopiec",0.800000181680153,0.00020654300001389,108
"Z24019",738,24,"dziewczynka",-0.600316145804366,0.00796350837896122,106
"Z24020",731,24,"chłopiec",-0.399994010027144,0.00109930104332157,105
"Z24021",741,24,"dziewczynka",0.89900826224789,0.0999950822129411,106
"Z24022",734,24,"chłopiec",0.599999518237437,0.000310407826736949,105
"Z24023",756,24,"dziewczynka",-0.600192887834177,0.00624592591467,108
"Z24024",760,24,"chłopiec",0.0017527451094042,0.0186407324550917,109
"Z24025",739,24,"chłopiec",-4.92761257222782e-09,3.14541056990068e-05,106
"Z24026",735,24,"chłopiec",0.200000000848515,1.30455467215423e-05,105
"Z24027",747,24,"dziewczynka",-1.20016439259739,0.0595328335651143,107
"Z24028",750,24,"chłopiec",0.600005537508688,0.0010523645446011,108
"Z24029",756,24,"chłopiec",-1.26900551181303,0.0974982374222976,108
"Z24030",759,24,"dziewczynka",0.600000005637523,3.44774966898254e-05,109
"Z24031",752,24,"chłopiec",-3.71496136626721,0.434007690555493,108
"Z24032",741,24,"chłopiec",-0.800435455622677,0.0118387209846467,106
"Z24033",754,24,"dziewczynka",0.60000006772933,0.000116409146714871,108
"Z24034",734,24,"dziewczynka",-0.797158595057243,0.0238859163837141,105
"Z24035",743,24,"chłopiec",-1.56516173663846,0.116159842641268,107
"Z24036",750,24,"chłopiec",1.09573530459313e-08,4.68316054882257e-05,108
"Z24037",745,24,"dziewczynka",0.746439484178718,0.0885628269040016,107
"Z24038",735,24,"chłopiec",2.6128117640174e-07,0.000228596236935084,105
"Z24039",731,24,"dziewczynka",-0.402217439977425,0.020942086413747,105
"Z24040",755,24,"dziewczynka",-1.01682157502888,0.0564327798809076,108
"Z24041",732,24,"dziewczynka",-1.01780909978232,0.0578071667296571,105
"Z24042",747,24,"chłopiec",-0.399986522816516,0.00164314931848126,107
