"a","b","position","category","number.ws"
2.48324229410923,-0.314466878127985,"ciastko","Z04.pokarmy",80
2.67705520322266,0.241128164695058,"cukier","Z04.pokarmy",81
2.19890144721419,-0.161519415038272,"cukierek","Z04.pokarmy",82
2.92437066257199,-0.155002610417302,"czekolada","Z04.pokarmy",83
2.26899353476134,0.406450920998066,"dżem","Z04.pokarmy",84
2.59204531822847,0.724642096240137,"galaretka","Z04.pokarmy",85
2.44989912383723,0.775662889252184,"groszek","Z04.pokarmy",86
2.42630821807022,0.611586741000141,"grzyby","Z04.pokarmy",87
1.63034324538411,0.6149733367037,"guma.do.żucia","Z04.pokarmy",88
2.59796261041453,-0.20667914335149,"herbata","Z04.pokarmy",89
3.35428724473037,-0.49790237876095,"jabłko","Z04.pokarmy",90
2.51318709001352,-0.982959806340171,"jajko","Z04.pokarmy",91
1.41900809675161,-1.10249883490645,"jedzenie.papu.am","Z04.pokarmy",92
2.51748853288461,0.0996077251435584,"jogurt","Z04.pokarmy",93
1.93322342374641,0.347674001266002,"kakao","Z04.pokarmy",94
2.84461098764925,0.193204417917464,"kanapka.kromka","Z04.pokarmy",95
3.17957415254767,0.685005352471178,"kapusta","Z04.pokarmy",96
1.91592386578491,0.0596016696498046,"kaszka","Z04.pokarmy",97
2.22309599774541,-0.0885525525750497,"kawa","Z04.pokarmy",98
2.57790227435748,0.183532974579613,"ketchup","Z04.pokarmy",99
2.85919952335917,0.0603941183224582,"kiełbasa","Z04.pokarmy",100
3.10048053543565,0.295257545497007,"kotlet","Z04.pokarmy",101
2.84035454405115,0.295803258779857,"kurczak","Z04.pokarmy",102
2.6743546070223,-0.189473959217502,"lizak","Z04.pokarmy",103
2.81825762395086,-0.318481309301799,"lody","Z04.pokarmy",104
3.34092767029908,0.124504016241533,"makaron.kluski","Z04.pokarmy",105
2.44078994150604,0.738626106635919,"mandarynka","Z04.pokarmy",106
3.67431122050126,0.0880796083457872,"marchewka","Z04.pokarmy",107
3.3018758900525,0.232365706516153,"masło.margaryna","Z04.pokarmy",108
3.15290554968439,-0.00169011311104294,"mięso","Z04.pokarmy",109
2.47478432541329,0.688908650415307,"miód","Z04.pokarmy",110
2.84955400425944,-0.569195004945791,"mleko","Z04.pokarmy",111
2.9153408685083,0.473953532474464,"naleśniki","Z04.pokarmy",112
3.14438914716232,0.74028089590463,"orzechy","Z04.pokarmy",113
3.05529178076026,0.036740575556874,"ogórek","Z04.pokarmy",114
3.05620233009172,0.10912780272815,"paluszki","Z04.pokarmy",115
3.12716056945957,-0.088908288208363,"parówka.kiełbaska","Z04.pokarmy",116
1.97522509713027,-0.897570617595582,"picie","Z04.pokarmy",117
2.58244119675597,0.617861011196482,"pierogi","Z04.pokarmy",118
2.71527808204333,0.593869958623723,"placek","Z04.pokarmy",119
2.99557928274707,0.626541834349235,"pomarańcza","Z04.pokarmy",120
3.34316373671999,0.051350810367462,"pomidor","Z04.pokarmy",121
2.43518592891258,1.05974852261324,"rodzynki","Z04.pokarmy",122
2.92382913647391,0.255116630330778,"rosół","Z04.pokarmy",123
2.5742105860881,-0.189541610631891,"ryba","Z04.pokarmy",124
2.72360625099045,0.429923967691814,"ryż","Z04.pokarmy",125
3.01043670431529,-0.0216975267816941,"ser","Z04.pokarmy",126
2.69364626338892,-0.430332362263089,"sok","Z04.pokarmy",127
2.31511328263049,0.449987135957113,"sos","Z04.pokarmy",128
2.62102805913257,0.427811976905931,"sól","Z04.pokarmy",129
2.74010537570741,0.439267128986934,"szynka","Z04.pokarmy",130
3.31105968104161,0.3255804996645,"truskawki","Z04.pokarmy",131
2.64805990753207,0.890520548763012,"witaminy","Z04.pokarmy",132
2.5563772718052,-0.500772677147903,"woda","Z04.pokarmy",133
3.3632672866792,0.121332229353419,"ziemniaki.kartofle","Z04.pokarmy",134
3.39153319107407,-0.452350320446153,"zupa","Z04.pokarmy",135
2.6789754807007,-0.936425858633856,"bajka","Z05.zabawki",136
2.87016754111249,-0.369973978038077,"balonik","Z05.zabawki",137
2.67754507463684,0.398577383252496,"grabki","Z05.zabawki",138
2.47621307581139,0.267064380786205,"gumka","Z05.zabawki",139
3.67039992225935,0.0534418295126971,"kartka.papier","Z05.zabawki",140
3.55340277903802,-0.543542728862515,"klocki","Z05.zabawki",141
3.47985628093007,-0.341421581232732,"kredki","Z05.zabawki",142
3.68522926735399,-0.17869433179434,"książka","Z05.zabawki",143
1.52509792363007,-0.969437597316643,"lalka","Z05.zabawki",144
3.53180503284345,0.0977278817554394,"łopatka","Z05.zabawki",145
3.8866402744788,0.383874111607048,"obrazek","Z05.zabawki",146
2.57192111606906,0.467171719506423,"ołówek","Z05.zabawki",147
2.64008218668252,-1.00821756544166,"piłka","Z05.zabawki",148
2.47415051564135,0.0040006914219797,"pisak.długopis","Z05.zabawki",149
3.89379878177137,0.346472740756311,"prezent","Z05.zabawki",150
1.53267012982789,-0.231777868241559,"smoczek","Z05.zabawki",151
3.8757508886743,0.112875669764918,"wiaderko","Z05.zabawki",152
3.93379143180814,-0.0604553546092389,"zabawka","Z05.zabawki",153
3.52498109247262,-0.0109840906639797,"bluzka","Z06.ubrania",154
2.90154858259105,-0.948219048480925,"buty","Z06.ubrania",155
2.7780370488762,0.643900122433509,"chustka","Z06.ubrania",156
3.45039392818099,-0.620000011631836,"czapka","Z06.ubrania",157
2.86312634835999,0.266965793028935,"guzik","Z06.ubrania",158
2.9748439312424,0.226276001413381,"kalosze.gumowce","Z06.ubrania",159
2.86516816863577,0.565516928202122,"kapelusz","Z06.ubrania",160
3.54075146345885,0.341827155201657,"kieszeń","Z06.ubrania",161
3.00926619061313,0.52546045432766,"koszula","Z06.ubrania",162
4.16510153490444,-0.249280682987656,"kurtka","Z06.ubrania",163
3.45963186312484,-0.0426201387413573,"majtki","Z06.ubrania",164
2.50065805964795,0.219831813316435,"pantofle.kapcie","Z06.ubrania",165
2.69058018609853,0.567908291900096,"pasek","Z06.ubrania",166
